name,link,store_name,price,URL
"32"" LG 32QN600-B 2560x1440 QHD HDR FreeSync IPS Monitor",/f/14391731-lg-32qn600-b-32-inch-qhd-2560-x-1440-ips-monitor-with-hdr-10-amd-freesync-with-dual-hdmi-input-for-249-99-fsss?src=catpagev2,Amazon,$250,https://slickdeals.net/computer-deals/?page=4
"Apple MacBook Pro (16-inch, 16GB RAM, 512GB Storage, 2.6GHz Intel Core i7) - Space Gray $2099",/f/14392463-apple-macbook-pro-16-inch-16gb-ram-512gb-storage-2-6ghz-intel-core-i7-space-gray-2099?src=catpagev2,Amazon,"$2,099",https://slickdeals.net/computer-deals/?page=4
YMMV - Amazon Get $50 off $100 when you use American Express Membership Awards,/f/14391623-ymmv-amazon-get-50-off-100-when-you-use-american-express-membership-awards?src=catpagev2,Amazon,$50,https://slickdeals.net/computer-deals/?page=4
"Mighty Python Bundle (137+ Hrs Video) $40, Mighty Web Development Bundle (358+ Hrs Video) $42.50@ Eduonix",/f/14391920-mighty-python-bundle-137-hrs-video-40-mighty-web-development-bundle-358-hrs-video-42-50-eduonix?src=catpagev2,,$40,https://slickdeals.net/computer-deals/?page=4
"T-Force VULCAN 2.5"" 500GB SSD (has DRAM)",/f/14392172-t-force-vulcan-2-5-500gb-ssd-has-dram?src=catpagev2,Newegg,$53,https://slickdeals.net/computer-deals/?page=4
"Lenovo® IdeaPad 3 Laptop, 15.6"" Screen, AMD Ryzen 5, 8GB Memory, 1TB Hard Drive, Windows® 10, 81W4000AUS $449.99",/f/14392775-lenovo-ideapad-3-laptop-15-6-screen-amd-ryzen-5-8gb-memory-1tb-hard-drive-windows-10-81w4000aus-449-99?src=catpagev2,Office Depot and OfficeMax,$449.99,https://slickdeals.net/computer-deals/?page=4
Refurbished: Logitech G910 Orion Spectrum RGB USB Mechanical Gaming Keyboard - (920-008012)   $54.99 free shipping,/f/14391770-refurbished-logitech-g910-orion-spectrum-rgb-usb-mechanical-gaming-keyboard-920-008012-54-99-free-shipping?src=catpagev2,eBay,$54.99,https://slickdeals.net/computer-deals/?page=4
"480GB Mushkin Enhanced RAW Series 3D TLC 2.5"" SSD @Newegg $42",/f/14391848-480gb-mushkin-enhanced-raw-series-3d-tlc-2-5-ssd-newegg-42?src=catpagev2,Newegg,$42,https://slickdeals.net/computer-deals/?page=4
"Apple MacBook Pro (Late 2019, Open Box): 16"" i7, 16GB DDR4, 512GB SSD $1699.99+ Free Shipping",/f/14391041-apple-macbook-pro-late-2019-open-box-16-i7-16gb-ddr4-512gb-ssd-1699-99-free-shipping?src=catpagev2,eBay,"$1,699.99",https://slickdeals.net/computer-deals/?page=4
"TEAM C188 256GB USB 3.1 Flash Drive, up to 130 MB/S @ $22.99 + F/S",/f/14391746-team-c188-256gb-usb-3-1-flash-drive-up-to-130-mb-s-22-99-f-s?src=catpagev2,Newegg,$22.99,https://slickdeals.net/computer-deals/?page=4
Mount-It! - Dual Monitor Desk Stand $50,/f/14391593-mount-it-dual-monitor-desk-stand-50?src=catpagev2,Best Buy,$49.99,https://slickdeals.net/computer-deals/?page=5
HP Laptop AMD 3020e 1Z9Y6UAABA - Office Depot $239,/f/14390756-hp-laptop-amd-3020e-1z9y6uaaba-office-depot-239?src=catpagev2,,$239,https://slickdeals.net/computer-deals/?page=5
"AAFES Military/Veteran only - Apple iPad 10.2 in. 32GB with Wi-Fi (7th Gen), free shipping, no tax, Free 1-year Apple TV+ subscription $249",/f/14391260-aafes-military-veteran-only-apple-ipad-10-2-in-32gb-with-wi-fi-7th-gen-free-shipping-no-tax-free-1-year-apple-tv-subscription-249?src=catpagev2,,$249,https://slickdeals.net/computer-deals/?page=5
Insignia™ - Wired Keypad - Black $5,/f/14391599-insignia-wired-keypad-black-5?src=catpagev2,Best Buy,$5,https://slickdeals.net/computer-deals/?page=5
Corsair Vengeance LPX 16GB (2x8GB) DDR4 3200MHz C16 RAM $65.99,/f/14390750-corsair-vengeance-lpx-16gb-2x8gb-ddr4-3200mhz-c16-ram-65-99?src=catpagev2,Newegg,$65.99,https://slickdeals.net/computer-deals/?page=5
Dell New XPS 15 9500 - Core i7-10750H - Nvidia GTX 1650ti - 8/256 - Graphite or White Frost - low as $1223.32,/f/14388701-dell-new-xps-15-9500-core-i7-10750h-nvidia-gtx-1650ti-8-256-graphite-or-white-frost-low-as-1223-32?src=catpagev2,Dell Home & Office,"$1,223.32",https://slickdeals.net/computer-deals/?page=5
Apple iPad (8th Gen) Wi-Fi 32GB @Microcenter $300,/f/14390318-apple-ipad-8th-gen-wi-fi-32gb-microcenter-300?src=catpagev2,,$300,https://slickdeals.net/computer-deals/?page=5
TP-Link 150 MBPS Wifi Adapter | N150 Single Band Wireless to USB 2.0 (nano size) $7.59 + Free Shipping,/f/14390798-tp-link-150-mbps-wifi-adapter-n150-single-band-wireless-to-usb-2-0-nano-size-7-59-free-shipping?src=catpagev2,,$7.59,https://slickdeals.net/computer-deals/?page=5
Clearance Raspberry Pi 3 B+ Kits and Accessories (Target YMMV In-Store Up to 70% OFF),/f/14388242-clearance-raspberry-pi-3-b-kits-and-accessories-target-ymmv-in-store-up-to-70-off?src=catpagev2,Target,,https://slickdeals.net/computer-deals/?page=5
"Acer Aspire 3: 15.6'' FHD, i5-1035G1, 8GB DDR4, 256GB PCIe SSD, Win10H @ $349 + F/S",/f/14388653-acer-aspire-3-15-6-fhd-i5-1035g1-8gb-ddr4-256gb-pcie-ssd-win10h-349-f-s?src=catpagev2,Walmart,$349,https://slickdeals.net/computer-deals/?page=5
256GB Team Elite A1 U3 4K UHD microSDXC Card w/ Adapter @Newegg $25,/f/14389994-256gb-team-elite-a1-u3-4k-uhd-microsdxc-card-w-adapter-newegg-25?src=catpagev2,Newegg,$24.99,https://slickdeals.net/computer-deals/?page=5
"960GB Mushkin Enhanced RAW Series 2.5"" SSD @Newegg $79",/f/14390117-960gb-mushkin-enhanced-raw-series-2-5-ssd-newegg-79?src=catpagev2,Newegg,$78.99,https://slickdeals.net/computer-deals/?page=5
Amcrest 1080P Webcam with Microphone and Privacy Cover (AWC195-B) @Amazon - Prime FS - $33.99,/f/14388377-amcrest-1080p-webcam-with-microphone-and-privacy-cover-awc195-b-amazon-prime-fs-33-99?src=catpagev2,Amazon,$33.99,https://slickdeals.net/computer-deals/?page=5
"Dell G7 15 Gaming Laptop: Intel Core i7-10750H, 15.6"" 1080p 144Hz IPS, 16GB DDR4, 512GB SSD, GTX 1660 Ti, Thunderbolt 3 $1075.50 & More @ Dell",/f/14388338-dell-g7-15-gaming-laptop-intel-core-i7-10750h-15-6-1080p-144hz-ips-16gb-ddr4-512gb-ssd-gtx-1660-ti-thunderbolt-3-1075-50-more-dell?src=catpagev2,,"$1,079.99",https://slickdeals.net/computer-deals/?page=5
"AOPEN 32HC1QUR Pbidpx 31.5-inch 1800R Curved WQHD (2560 x 1440) Gaming Monitor with AMD Radeon FreeSync Technology (Display, HDMI & DVI Ports) - limited stock $279.99",/f/14388845-aopen-32hc1qur-pbidpx-31-5-inch-1800r-curved-wqhd-2560-x-1440-gaming-monitor-with-amd-radeon-freesync-technology-display-hdmi-dvi-ports-limited-stock-279-99?src=catpagev2,Amazon,$279.99,https://slickdeals.net/computer-deals/?page=5
Wireless led mouse $13.29 AC amazon,/f/14388752-wireless-led-mouse-13-29-ac-amazon?src=catpagev2,Amazon,$13.29,https://slickdeals.net/computer-deals/?page=5
MSI GL65 Leopard Gaming Laptop 144Hz i7-10750H RTX2070 16GB RAM 512GB SSD $1390,/f/14387813-msi-gl65-leopard-gaming-laptop-144hz-i7-10750h-rtx2070-16gb-ram-512gb-ssd-1390?src=catpagev2,Amazon,"$1,390",https://slickdeals.net/computer-deals/?page=5
"Rosetta Stone Lifetime Membership Unlimited Languages Subscription $149 + 2,980 Wowpoints @ PerksAtWork YMMV",/f/14388368-rosetta-stone-lifetime-membership-unlimited-languages-subscription-149-2-980-wowpoints-perksatwork-ymmv?src=catpagev2,,$149,https://slickdeals.net/computer-deals/?page=5
16GB (2x 8) G.SKILL Flare X Series DDR4 3200 CL14 Desktop RAM Kit @Newegg $95,/f/14387591-16gb-2x-8-g-skill-flare-x-series-ddr4-3200-cl14-desktop-ram-kit-newegg-95?src=catpagev2,Newegg,$99.99,https://slickdeals.net/computer-deals/?page=5
Be Quiet BL040 Pure Wings 2 140mm PWM Case Fan - Black $12.9,/f/14386859-be-quiet-bl040-pure-wings-2-140mm-pwm-case-fan-black-12-9?src=catpagev2,Amazon,$12.90,https://slickdeals.net/computer-deals/?page=5
NETGEAR 8-Port Gigabit Ethernet Smart Managed Pro Switch (GS108T-300NAS) for $70 Shipped,/f/14388620-netgear-8-port-gigabit-ethernet-smart-managed-pro-switch-gs108t-300nas-for-70-shipped?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=5
"New Dell Inspiron 15 7506 2-in-1: 15.6'' FHD IPS Touch, i7-1165G7, Intel XE Graphics, 16GB DDR4, 512GB PCIe SSD, Thunderbolt 4, Win10H @ $1009.39 + F/S",/f/14387642-new-dell-inspiron-15-7506-2-in-1-15-6-fhd-ips-touch-i7-1165g7-intel-xe-graphics-16gb-ddr4-512gb-pcie-ssd-thunderbolt-4-win10h-1009-39-f-s?src=catpagev2,Dell Home & Office,"$1,009.39",https://slickdeals.net/computer-deals/?page=5
"AOC C24G1 24"" Curved Frameless Gaming Monitor FHD 1080p 1500R VA panel 1ms 144Hz FreeSync VESA $140.7",/f/14387378-aoc-c24g1-24-curved-frameless-gaming-monitor-fhd-1080p-1500r-va-panel-1ms-144hz-freesync-vesa-140-7?src=catpagev2,Amazon,$140.70,https://slickdeals.net/computer-deals/?page=5
Surface USB-C Travel Hub $72.74,/f/14387789-surface-usb-c-travel-hub-72-74?src=catpagev2,Amazon,$72.74,https://slickdeals.net/computer-deals/?page=5
500GB Sabrent Rocket NVMe PCIe 4.0 M.2 2280 SSD @Newegg $96 AC;  1TB Rocket Gen4 NVMe  / $160AC,/f/14387519-500gb-sabrent-rocket-nvme-pcie-4-0-m-2-2280-ssd-newegg-96-ac-1tb-rocket-gen4-nvme-160ac?src=catpagev2,Newegg,$96,https://slickdeals.net/computer-deals/?page=5
Tiger Direct Uninterruptible Power Supplies UPS Sale - 450VA $33 - 650VA $43 - and more,/f/14387165-tiger-direct-uninterruptible-power-supplies-ups-sale-450va-33-650va-43-and-more?src=catpagev2,,$33,https://slickdeals.net/computer-deals/?page=5
LG 34GP83A-B 34 Inch 21: 9 Ultragear Curved QHD (3440 x 1440) 1ms Nano IPS Gaming Monitor with 144Hz and G-SYNC Compatibility $799.99,/f/14385383-lg-34gp83a-b-34-inch-21-9-ultragear-curved-qhd-3440-x-1440-1ms-nano-ips-gaming-monitor-with-144hz-and-g-sync-compatibility-799-99?src=catpagev2,Amazon,$799.99,https://slickdeals.net/computer-deals/?page=5
1TB Inland Platinum NVMe SSD @Amazon $100,/f/14386385-1tb-inland-platinum-nvme-ssd-amazon-100?src=catpagev2,Amazon,$100,https://slickdeals.net/computer-deals/?page=5
"GIGABYTE G32QC 32"" 165Hz 1440P Curved Gaming Monitor $329.99",/f/14385266-gigabyte-g32qc-32-165hz-1440p-curved-gaming-monitor-329-99?src=catpagev2,Amazon,$329.99,https://slickdeals.net/computer-deals/?page=6
Lexmark CS331dw Wireless Duplex Color Laser Printer $199 + free s/h @ Adorama,/f/14385542-lexmark-cs331dw-wireless-duplex-color-laser-printer-199-free-s-h-adorama?src=catpagev2,Adorama,$199,https://slickdeals.net/computer-deals/?page=6
Fujifilm Instax SP-3 Printer Combo w/ 20-pack White Film ($87.99 + $7.05 Shipping + Tax) $95.09 + Tax,/f/14387360-fujifilm-instax-sp-3-printer-combo-w-20-pack-white-film-87-99-7-05-shipping-tax-95-09-tax?src=catpagev2,Adorama,$87.99,https://slickdeals.net/computer-deals/?page=6
G.Skill Ripjaws V 16gb DDR4 4000 Cas-15 - $159.99 (+ FS) Newegg,/f/14386478-g-skill-ripjaws-v-16gb-ddr4-4000-cas-15-159-99-fs-newegg?src=catpagev2,Newegg,$159.99,https://slickdeals.net/computer-deals/?page=6
"Lenovo ThinkCentre M83 Tower Desktop PC - Intel Core i5-4570 3.2GHz, 16GB DDR3, 256GB SSD, Win 10 Pro, Grade A Refurbished - $229.99 + Free Shipping",/f/14384966-lenovo-thinkcentre-m83-tower-desktop-pc-intel-core-i5-4570-3-2ghz-16gb-ddr3-256gb-ssd-win-10-pro-grade-a-refurbished-229-99-free-shipping?src=catpagev2,,$229.99,https://slickdeals.net/computer-deals/?page=6
"Atolla Super Speed USB 3.0 Hub with 7-port Up to 5Gbp, One Smart Charging Port for $19.99 + FS",/f/14386745-atolla-super-speed-usb-3-0-hub-with-7-port-up-to-5gbp-one-smart-charging-port-for-19-99-fs?src=catpagev2,Newegg,$19.99,https://slickdeals.net/computer-deals/?page=6
Intel Core i9-10850KA Comet Lake 10-Core 3.6 GHz LGA 1200 125W $454.99,/f/14385152-intel-core-i9-10850ka-comet-lake-10-core-3-6-ghz-lga-1200-125w-454-99?src=catpagev2,Newegg,$454.99,https://slickdeals.net/computer-deals/?page=6
NetGear Manufacturer Refurbished CM500-100NAR DOCSIS 3.0 CABLE MODEM (CM500-100NAR) - $46 Shipped,/f/14384933-netgear-manufacturer-refurbished-cm500-100nar-docsis-3-0-cable-modem-cm500-100nar-46-shipped?src=catpagev2,TigerDirect,,https://slickdeals.net/computer-deals/?page=6
Rosetta Stone Unlimited Languages 12 Month Subscription $86.29,/f/14380094-rosetta-stone-unlimited-languages-12-month-subscription-86-29?src=catpagev2,,$86.29,https://slickdeals.net/computer-deals/?page=6
"FUL 17"" Tennman Olive One Pocket Backpack $30.89 at Home Depot + Free Curbside Pickcup",/f/14385215-ful-17-tennman-olive-one-pocket-backpack-30-89-at-home-depot-free-curbside-pickcup?src=catpagev2,Home Depot,$30.89,https://slickdeals.net/computer-deals/?page=6
"Corel PaintShop Pro 2020, CAD 2019, Painter 2020, CorelDRAW 2020 and more $30 at Humble Bundle",/f/14384384-corel-paintshop-pro-2020-cad-2019-painter-2020-coreldraw-2020-and-more-30-at-humble-bundle?src=catpagev2,,$30,https://slickdeals.net/computer-deals/?page=6
"Anker PowerPort Cube USB Power Strip with 3 Outlets and 3 USB Ports, Portable Design, 5 ft Extension Cord $16.14 AMAZON",/f/14385392-anker-powerport-cube-usb-power-strip-with-3-outlets-and-3-usb-ports-portable-design-5-ft-extension-cord-16-14-amazon?src=catpagev2,Amazon,$16.14,https://slickdeals.net/computer-deals/?page=6
Dell Inspiron 15 7000series 2in1 i7 1165G7 16GB RAM 512GB SSD 32GB Intel Optane Thunderbolt 4 $1079,/f/14385287-dell-inspiron-15-7000series-2in1-i7-1165g7-16gb-ram-512gb-ssd-32gb-intel-optane-thunderbolt-4-1079?src=catpagev2,Dell Home & Office,"$1,079",https://slickdeals.net/computer-deals/?page=6
32GB Amazon Fire HD 10 7th Gen Wi-Fi Tablet (Refurb) + Show Mode Charging Dock,/f/14381678-32gb-amazon-fire-hd-10-7th-gen-wi-fi-tablet-refurb-show-mode-charging-dock-70-free-shipping?src=catpagev2,Amazon,$70,https://slickdeals.net/computer-deals/?page=6
"HP Omen Obelisk Desktop: i5-9400F, 16GB DDR4, 512GB SSD, GTX 1660 Ti $769.99 @ Micro Center",/f/14384117-hp-omen-obelisk-desktop-i5-9400f-16gb-ddr4-512gb-ssd-gtx-1660-ti-769-99-micro-center?src=catpagev2,,$769.99,https://slickdeals.net/computer-deals/?page=6
ASRock Phantom Gaming D3 Radeon RX 5600 XT Video Card (+Godfall and World of Warcraft: Shadowlands) @Newegg (AR) $260,/f/14384993-asrock-phantom-gaming-d3-radeon-rx-5600-xt-video-card-godfall-and-world-of-warcraft-shadowlands-newegg-ar-260?src=catpagev2,Newegg,$260,https://slickdeals.net/computer-deals/?page=6
Amex Offers: Get additional 5% back in points on Amazon purchases YMMV,/f/14384576-amex-offers-get-additional-5-back-in-points-on-amazon-purchases-ymmv?src=catpagev2,,,https://slickdeals.net/computer-deals/?page=6
"Ebay - Lenovo IdeaCentre T540 with NVIDIA GTX 1660 Ti, i5-9400F, 16GB, 256GB SSD, Win 10 Home  $709.99",/f/14381753-ebay-lenovo-ideacentre-t540-with-nvidia-gtx-1660-ti-i5-9400f-16gb-256gb-ssd-win-10-home-709-99?src=catpagev2,eBay,$709.99,https://slickdeals.net/computer-deals/?page=6
"Lenovo Legion 5: 15.6'' FHD IPS 144Hz, Ryzen 7-4800H, GTX 1660 Ti, 16GB DDR4, 512GB PCIe SSD, Win10H @ $988.69 + F/S",/f/14380778-lenovo-legion-5-15-6-fhd-ips-144hz-ryzen-7-4800h-gtx-1660-ti-16gb-ddr4-512gb-pcie-ssd-win10h-988-69-f-s?src=catpagev2,Amazon,$988.69,https://slickdeals.net/computer-deals/?page=6
Creality Ender 5 Plus 3D Printer $529,/f/14381516-creality-ender-5-plus-3d-printer-529?src=catpagev2,,$529,https://slickdeals.net/computer-deals/?page=6
Epson EcoTank ET-3760 Special Edition All-in-One Wireless Printer with Two Bonus Black Ink Bottles $280,/f/14381198-epson-ecotank-et-3760-special-edition-all-in-one-wireless-printer-with-two-bonus-black-ink-bottles-280?src=catpagev2,,$280,https://slickdeals.net/computer-deals/?page=6
Anycubic Photon LCD/SLA 3D Printer $164,/f/14381432-anycubic-photon-lcd-sla-3d-printer-164?src=catpagev2,,$164,https://slickdeals.net/computer-deals/?page=6
Onn Black 2.4 GHz Wireless Mouse for 3 Cents $0.03,/f/14378663-onn-black-2-4-ghz-wireless-mouse-for-3-cents-0-03?src=catpagev2,Walmart,$0.03,https://slickdeals.net/computer-deals/?page=6
"Acer ET322QK 32"" 4K UHD LED Monitor, @Newegg $320",/f/14380556-acer-et322qk-32-4k-uhd-led-monitor-newegg-320?src=catpagev2,Newegg,$319.99,https://slickdeals.net/computer-deals/?page=6
16GB (2x 8) Patriot Viper 4 Blackout DDR4 4000 Desktop RAM kit @Newegg $100,/f/14380907-16gb-2x-8-patriot-viper-4-blackout-ddr4-4000-desktop-ram-kit-newegg-100?src=catpagev2,Newegg,$100,https://slickdeals.net/computer-deals/?page=6
Thermaltake - Riing Duo 12 RGB (Triple Pack) $65.99,/f/14380508-thermaltake-riing-duo-12-rgb-triple-pack-65-99?src=catpagev2,Best Buy,$65.99,https://slickdeals.net/computer-deals/?page=6
"Lenovo IdeaPad Slim 7 14"" Laptop, Intel i5, 8GB Memory, 512GB SSD for $649.99 & More",/f/14380580-lenovo-ideapad-slim-7-14-laptop-intel-i5-8gb-memory-512gb-ssd-for-649-99-more?src=catpagev2,Staples,$399.99,https://slickdeals.net/computer-deals/?page=6
250GB Lexar NM610 M.2 2280 NVMe 1.3 SSD @Newegg $37,/f/14380895-250gb-lexar-nm610-m-2-2280-nvme-1-3-ssd-newegg-37?src=catpagev2,Newegg,$37,https://slickdeals.net/computer-deals/?page=6
"AUKEY FHD Webcam, 1080p Live Streaming Camera with Stereo Microphone, Desktop or Laptop USB Webcam for Widescreen Video Calling and Recording $35.94",/f/14378588-aukey-fhd-webcam-1080p-live-streaming-camera-with-stereo-microphone-desktop-or-laptop-usb-webcam-for-widescreen-video-calling-and-recording-35-94?src=catpagev2,Amazon,$35.94,https://slickdeals.net/computer-deals/?page=7
"Pixio PX329 32"" 165Hz WQHD 2560 x 1440 Wide Scree...",/f/14379506-pixio-px329-32-165hz-wqhd-2560-x-1440-wide-scree?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=7
"Western Digital 250GB WD Blue SN550 NVMe Internal SSD - Gen3 x4 PCIe 8Gb/s, M.2 2280 for $39.99",/f/14379803-western-digital-250gb-wd-blue-sn550-nvme-internal-ssd-gen3-x4-pcie-8gb-s-m-2-2280-for-39-99?src=catpagev2,Amazon,$39.99,https://slickdeals.net/computer-deals/?page=7
"Anker 8-in-1 USB C to HDMI Hub w/ 4K 60Hz, 100W PD, 1x USB-C and 2x USB 3.1, Ethernet, microSD/SD Card Reader $39.99 + Free Shipping",/f/14379323-anker-8-in-1-usb-c-to-hdmi-hub-w-4k-60hz-100w-pd-1x-usb-c-and-2x-usb-3-1-ethernet-microsd-sd-card-reader-39-99-free-shipping?src=catpagev2,Amazon,$39.99,https://slickdeals.net/computer-deals/?page=7
"Lenovo Legion 5i: 15.6'' FHD 500 nits 240 Hz IPS, i7-10750H, RTX 2060, 16GB DDR4, 1TB PCIe SSD, Win10H @ $1200 + F/S",/f/14378135-lenovo-legion-5i-15-6-fhd-500-nits-240-hz-ips-i7-10750h-rtx-2060-16gb-ddr4-1tb-pcie-ssd-win10h-1200-f-s?src=catpagev2,,"$1,200",https://slickdeals.net/computer-deals/?page=7
"27"" Acer Nitro XV272U Pbmiiprzx 1440p 144Hz FreeSync HDR400 IPS Monitor",/f/14377559-acer-nitro-xv272u-pbmiiprzx-27-wqhd-2560-x-1440-ips-gaming-monitor-with-amd-radeon-freesync-technology-g-sync-compatible-144hz-1ms-vrb-displayhdr400-for-299-299-99?src=catpagev2,Amazon,$300,https://slickdeals.net/computer-deals/?page=7
Lexar Professional 633x 32GB SDHC UHS-I Card $6.99,/f/14379458-lexar-professional-633x-32gb-sdhc-uhs-i-card-6-99?src=catpagev2,Amazon,$6.99,https://slickdeals.net/computer-deals/?page=7
"Dell Precision 7540 Laptop: i7-9850H, Quattro T1000, 8GB, 256GB SSD, 15.6"" 1080p, WiFi 6 $1199 + free s/h",/f/14377856-dell-precision-7540-laptop-i7-9850h-quattro-t1000-8gb-256gb-ssd-15-6-1080p-wifi-6-1199-free-s-h?src=catpagev2,,"$1,199",https://slickdeals.net/computer-deals/?page=7
Cudy PCIe AX3000 wifi adapter with antennas (M.2. based) $25.9,/f/14377565-cudy-pcie-ax3000-wifi-adapter-with-antennas-m-2-based-25-9?src=catpagev2,Amazon,$25.90,https://slickdeals.net/computer-deals/?page=7
Fractal Design Case FD-CA-FOCUS-RD-W Focus $52.99,/f/14378798-fractal-design-case-fd-ca-focus-rd-w-focus-52-99?src=catpagev2,Walmart,$52.99,https://slickdeals.net/computer-deals/?page=7
"HP P24q G4 QHD IPS VESA 24"" Monitor $179.99 + Free Shipping",/f/14378792-hp-p24q-g4-qhd-ips-vesa-24-monitor-179-99-free-shipping?src=catpagev2,,$179.99,https://slickdeals.net/computer-deals/?page=7
250GB AData Swordfish m.2 NVMe SSD @Newegg $35,/f/14378228-250gb-adata-swordfish-m-2-nvme-ssd-newegg-35?src=catpagev2,Newegg,$35,https://slickdeals.net/computer-deals/?page=7
16TB Seagate Exos Enterprise HDD X16 SATA 512e/4Kn 7200 RPM Int Hard Drive @Newegg $359,/f/14378045-16tb-seagate-exos-enterprise-hdd-x16-sata-512e-4kn-7200-rpm-int-hard-drive-newegg-359?src=catpagev2,Newegg,$359,https://slickdeals.net/computer-deals/?page=7
"LG Gram 15.6"" Touchscreen Laptop - Costco 10th Gen Intel Core i7-10510U - 1080p $1299.99. 16GB DDR4 RAM 1TB NVMe™ SSD",/f/14376515-lg-gram-15-6-touchscreen-laptop-costco-10th-gen-intel-core-i7-10510u-1080p-1299-99-16gb-ddr4-ram-1tb-nvme-ssd?src=catpagev2,,"$1,299.99",https://slickdeals.net/computer-deals/?page=7
PowerSpec G228 Gaming Computer Intel Core i5 10400F 2.9GHz Processor; NVIDIA GTX 1660 Super 6GB GDDR6; 16GB DDR4-2666 RAM; 500GB SSD $799.99,/f/14377541-powerspec-g228-gaming-computer-intel-core-i5-10400f-2-9ghz-processor-nvidia-gtx-1660-super-6gb-gddr6-16gb-ddr4-2666-ram-500gb-ssd-799-99?src=catpagev2,,$799.99,https://slickdeals.net/computer-deals/?page=7
"1TB Team Group CX2 2.5"" SSD @Newegg $77",/f/14378048-1tb-team-group-cx2-2-5-ssd-newegg-77?src=catpagev2,Newegg,$77,https://slickdeals.net/computer-deals/?page=7
TP-Link Archer C4000 Tri-Band Wi-Fi Router -$129.99,/f/14376725-tp-link-archer-c4000-tri-band-wi-fi-router-129-99?src=catpagev2,Costco Wholesale,$129.99,https://slickdeals.net/computer-deals/?page=7
The Google Cloud Certifications Practice Tests + Courses Bundle (Lifetime Access) $18,/f/14377760-the-google-cloud-certifications-practice-tests-courses-bundle-lifetime-access-18?src=catpagev2,,,https://slickdeals.net/computer-deals/?page=7
Amazon - QNAP-TS-253D 4Gb $368.95,/f/14376623-amazon-qnap-ts-253d-4gb-368-95?src=catpagev2,Amazon,$368.95,https://slickdeals.net/computer-deals/?page=7
Nokia WiFi Beacon 3 Mesh Router System - $98.17 (After 23% Off Coupon),/f/14376953-nokia-wifi-beacon-3-mesh-router-system-98-17-after-23-off-coupon?src=catpagev2,Amazon,$98.17,https://slickdeals.net/computer-deals/?page=7
Team T-FORCE VULKAN Z 32GB (2x16GB) 288 Pin DDR4 3200 XMP 2.0 CL16 Desktop Memory Kit @ $90.99 + F/S,/f/14375576-team-t-force-vulkan-z-32gb-2x16gb-288-pin-ddr4-3200-xmp-2-0-cl16-desktop-memory-kit-90-99-f-s?src=catpagev2,Newegg,$90.99,https://slickdeals.net/computer-deals/?page=7
QNAP TS-453D-4G 4 Bay NAS for $499 at Amazon,/f/14374859-qnap-ts-453d-4g-4-bay-nas-for-499-at-amazon?src=catpagev2,Amazon,$499,https://slickdeals.net/computer-deals/?page=7
Gigabyte AORUS GP-AG41TB 1TB PCIe Gen4 M.2 NVMe TLC SSD @ $169.99 with F/S,/f/14375177-gigabyte-aorus-gp-ag41tb-1tb-pcie-gen4-m-2-nvme-tlc-ssd-169-99-with-f-s?src=catpagev2,Amazon,$169.99,https://slickdeals.net/computer-deals/?page=7
"ADATA XPG SX8200 Pro 1TB PCIe 3.0 NVMe M.2 2280 SSD, R/W Up to 3500/3000 MB/S @ $119.99+ F/S",/f/14375159-adata-xpg-sx8200-pro-1tb-pcie-3-0-nvme-m-2-2280-ssd-r-w-up-to-3500-3000-mb-s-119-99-f-s?src=catpagev2,Amazon,$119.99,https://slickdeals.net/computer-deals/?page=7
Intel Wi-Fi 6 AX200 (Gig+) Wireless Adaptor Desktop Kit $18.89 @ B&H; $25.99 + Free Shipping @ Newegg,/f/14373740-intel-wi-fi-6-ax200-gig-wireless-adaptor-desktop-kit-18-89-b-h-25-99-free-shipping-newegg?src=catpagev2,B&H Photo Video,$18.89,https://slickdeals.net/computer-deals/?page=7
"Samsung EVO Select microSDXC Memory Card 64GB, 128GB, 256GB + Free Shipping @Samsung.com",/f/14374118-samsung-evo-select-microsdxc-memory-card-64gb-128gb-256gb-free-shipping-samsung-com?src=catpagev2,,$34.99,https://slickdeals.net/computer-deals/?page=7
15% off Crucial RAM @Newegg 16GB (2x 8) Ballistix DDR4 3200 CL16 SO-DIMM Laptop RAM $59.45,/f/14375261-15-off-crucial-ram-newegg-16gb-2x-8-ballistix-ddr4-3200-cl16-so-dimm-laptop-ram-59-45?src=catpagev2,Newegg,$59.45,https://slickdeals.net/computer-deals/?page=7
ADATA SX6000 Pro 1TB PCIe 3.0 NVMe 1.3 2280 (ASX6000PNP-1TT-C) SSD @ $98.99 + F/S,/f/14375240-adata-sx6000-pro-1tb-pcie-3-0-nvme-1-3-2280-asx6000pnp-1tt-c-ssd-98-99-f-s?src=catpagev2,Amazon,$98.99,https://slickdeals.net/computer-deals/?page=7
"Logitech C270 Desktop or Laptop Webcam, HD 720p Widescreen for Video Calling and Recording - $27.99",/f/14373287-logitech-c270-desktop-or-laptop-webcam-hd-720p-widescreen-for-video-calling-and-recording-27-99?src=catpagev2,Amazon,$27.99,https://slickdeals.net/computer-deals/?page=8
Memorex 64GB Flash Drive $7.99,/f/14374472-memorex-64gb-flash-drive-7-99?src=catpagev2,Target,$7.99,https://slickdeals.net/computer-deals/?page=8
